"Price","Area","Bedrooms","Agency","Id","Type","Zone","URL","Timestamp","Ascensor","Garatge","Calefacció","Electrodomèstics","NoFeature","Terrassa","Traster","Jardí","Balcó","Cuina Equipada","Armaris encastats","Safareig","Habitació suite","Vidres dobles","Llar de foc","Box tancat","Moblat","Piscina","Cuina","TV","Internet - Wifi","Planta baixa","Assolellat","Sortida de fums","Aparador","Asfaltat","Apte per fumadors","Rentavaixelles","Cultivable","Porter automàtic","Edificable","Cèntric","Rentadora","S'accepten animals","Adaptat per a minusvàlids","Aire condicionat","Altell","Alarma","Ascensor / muntacàrregues"
"310.000 €","89 m2",3,"Nou Aire Immobiliària",23671,"venda","encamp","/venda/pis-3-habitacions-2-banys-encamp-parking/23671","2023-11-09 17:03:06.601770",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"295.000 €","72 m2",2,"Nou Aire Immobiliària",25194,"venda","encamp","/venda/pis-2-habitacions-2-banys-encamp-terrassa/25194","2023-11-09 17:03:07.911980",1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"294.000 €","66 m2",2,"Nou Aire Immobiliària",26208,"venda","encamp","/venda/pis-2-habitacions-1-bany-encamp-parking/26208","2023-11-09 17:03:07.329732",0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"438.000 €","95 m2",3,"Nou Aire Immobiliària",26218,"venda","encamp","/venda/pis-3-habitacions-2-banys-encamp-terrassa/26218","2023-11-09 17:03:09.829130",1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"330.000 €","67 m2",2,"Nou Aire Immobiliària",26219,"venda","encamp","/venda/pis-2-habitacions-2-banys-encamp-terrassa/26219","2023-11-09 17:03:10.900269",1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1.300.000 €","300 m2",6,"Nou Aire Immobiliària",12815,"venda","encamp","/venda/xalet-6-habitacions-5-banys-encamp-terrassa-parking/12815","2023-11-09 17:03:10.020213",0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"240.000 €","83 m2",3,"7 Claus Immobiliària",26651,"venda","encamp","/venda/pis-3-habitacions-2-banys-encamp/26651","2023-11-09 17:03:11.687101",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"135.000 €","45 m2",1,"7 Claus Immobiliària",26652,"venda","encamp","/venda/pis-1-habitacio-1-bany-encamp/26652","2023-11-09 17:03:11.746706",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"299.500 €","68 m2",2,"Immobiliària Zona Habitable",26632,"venda","encamp","/venda/duplex-2-habitacions-1-bany-encamp/26632","2023-11-09 17:03:14.026278",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"430.000 €","76 m2",2,"Immobiliària Galí",24640,"venda","encamp","/venda/pis-2-habitacions-2-banys-encamp-terrassa-parking/24640","2023-11-09 17:03:11.528643",1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"331.500 €","70 m2",2,"Immobiliària KSA",26625,"venda","encamp","/venda/atic-2-habitacions-1-bany-encamp-terrassa-parking/26625","2023-11-09 17:03:12.542290",1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"200.640 €","47 m2",1,"Immodern",20812,"venda","encamp","/venda/pis-1-habitacio-1-bany-encamp-parking/20812","2023-11-09 17:03:15.390764",1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"200.000 €","74 m2",2,"Perfect Home Serveis Immobiliaris",26616,"venda","encamp","/venda/pis-2-habitacions-1-bany-encamp/26616","2023-11-09 17:03:15.861975",1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"175.000 €","46 m2",1,"Perfect Home Serveis Immobiliaris",26617,"venda","encamp","/venda/pis-1-habitacio-1-bany-encamp/26617","2023-11-09 17:03:16.357845",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1.150.000 €","261 m2",3,"Nou Aire Immobiliària",23704,"venda","encamp","/venda/xalet-3-habitacions-3-banys-encamp-terrassa-parking/23704","2023-11-09 17:03:16.368143",0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"173.650 €","56 m2",1,"Nou Aire Immobiliària",18136,"venda","encamp","/venda/pis-1-habitacio-1-bany-encamp-parking/18136","2023-11-09 17:03:16.857544",1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"685.000 €","164 m2",4,"Nou Aire Immobiliària",16716,"venda","encamp","/venda/atic-4-habitacions-2-banys-encamp-terrassa-parking/16716","2023-11-09 17:03:15.823050",1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"800.000 €","130 m2",3,"Nou Aire Immobiliària",24185,"venda","encamp","/venda/pis-3-habitacions-2-banys-encamp/24185","2023-11-09 17:03:16.267717",0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"430.000 €","77 m2",2,"Nou Aire Immobiliària",24530,"venda","encamp","/venda/pis-2-habitacions-2-banys-encamp-terrassa/24530","2023-11-09 17:03:16.625986",1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"250.000 €","74 m2",2,"Nou Aire Immobiliària",22278,"venda","encamp","/venda/pis-2-habitacions-2-banys-encamp-terrassa/22278","2023-11-09 17:03:17.527446",0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"296.000 €","72 m2",2,"Nou Aire Immobiliària",20528,"venda","encamp","/venda/pis-2-habitacions-1-bany-encamp-parking/20528","2023-11-09 17:03:17.978523",1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1.280.000 €","233 m2",3,"Nou Aire Immobiliària",18599,"venda","encamp","/venda/pis-3-habitacions-3-banys-encamp-parking/18599","2023-11-09 17:03:18.897957",1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"153.000 €","45 m2",1,"Nou Aire Immobiliària",21755,"venda","encamp","/venda/duplex-1-habitacio-1-bany-encamp/21755","2023-11-09 17:03:19.101350",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1.250.000 €","233 m2",3,"Nou Aire Immobiliària",269,"venda","encamp","/venda/pis-3-habitacions-3-banys-encamp-parking/269","2023-11-09 17:03:19.955254",1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"337.920 €","72 m2",2,"Nou Aire Immobiliària",196,"venda","encamp","/venda/pis-2-habitacions-1-bany-encamp-terrassa-parking/196","2023-11-09 17:03:20.216779",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"895.000 €","230 m2",5,"Nou Aire Immobiliària",17310,"venda","encamp","/venda/casa-adossada-5-habitacions-3-banys-encamp/17310","2023-11-09 17:03:21.527018",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"178.500 €","43 m2",1,"Nou Aire Immobiliària",112,"venda","encamp","/venda/pis-1-habitacio-1-bany-encamp-parking/112","2023-11-09 17:03:22.851871",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1.190.000 €","233 m2",3,"Nou Aire Immobiliària",18597,"venda","encamp","/venda/pis-3-habitacions-3-banys-encamp-parking/18597","2023-11-09 17:03:21.606208",1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"264.000 €","84 m2",2,"Nou Aire Immobiliària",22303,"venda","encamp","/venda/pis-2-habitacions-2-banys-encamp-terrassa/22303","2023-11-09 17:03:23.490814",1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"299.500 €","0 m2",2,"",26608,"venda","encamp","/venda/pis-2-habitacions-2-banys-encamp/26608","2023-11-09 17:03:24.738303",0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1
"295.000 €","75 m2",2,"Immobiliària Reig",26155,"venda","encamp","/venda/pis-2-habitacions-2-banys-encamp-parking/26155","2023-11-09 17:03:24.599594",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"289.076 €","78 m2",2,"Immobiliària Galí",17949,"venda","encamp","/venda/pis-2-habitacions-2-banys-encamp-terrassa/17949","2023-11-09 17:03:25.769529",1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"298.856 €","80 m2",2,"Immobiliària Galí",17944,"venda","encamp","/venda/pis-2-habitacions-2-banys-encamp-terrassa/17944","2023-11-09 17:03:26.017010",1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"306.464 €","82 m2",2,"Immobiliària Galí",21915,"venda","encamp","/venda/pis-2-habitacions-2-banys-encamp-terrassa/21915","2023-11-09 17:03:27.663796",1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1.190.000 €","233 m2",3,"Immodern",20820,"venda","encamp","/venda/pis-3-habitacions-3-banys-encamp/20820","2023-11-09 17:03:27.738309",1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1.150.000 €","261 m2",3,"468 Immo",26549,"venda","encamp","/venda/atic-3-habitacions-3-banys-les-bons/26549","2023-11-09 17:03:28.627219",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1.150.000 €","400 m2",3,"Nou Aire Immobiliària",18356,"venda","encamp","/venda/casa-adossada-3-habitacions-2-banys-encamp-terrassa-parking/18356","2023-11-09 17:03:30.181946",0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"280.000 €","82 m2",3,"7 Claus Immobiliària",26512,"venda","encamp","/venda/pis-3-habitacions-2-banys-encamp/26512","2023-11-09 17:03:31.183025",1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"236.000 €","69 m2",2,"Monky Houses",25663,"venda","encamp","/venda/pis-2-habitacions-1-bany-encamp/25663","2023-11-09 17:03:31.824090",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"195.000 €","41 m2",1,"",26453,"venda","encamp","/venda/pis-1-habitacio-1-bany-el-pas-de-la-casa/26453","2023-11-09 17:03:33.406799",1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
"395.000 €","90 m2",2,"Immobiliària KSA",26452,"venda","encamp","/venda/duplex-2-habitacions-2-banys-encamp-parking/26452","2023-11-09 17:03:32.755567",0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"275.000 €","56 m2",2,"Perfect Home Serveis Immobiliaris",26456,"venda","encamp","/venda/duplex-2-habitacions-2-banys-encamp/26456","2023-11-09 17:03:33.676900",1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1.280.000 €","233 m2",3,"Immodern",20822,"venda","encamp","/venda/pis-3-habitacions-3-banys-encamp-terrassa/20822","2023-11-09 17:03:35.090277",1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"610.000 €","92 m2",2,"Monky Houses",26410,"venda","encamp","/venda/pis-2-habitacions-2-banys-encamp/26410","2023-11-09 17:03:35.255051",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1.150.000 €","261 m2",3,"Immo Pi7",26411,"venda","encamp","/venda/atic-3-habitacions-3-banys-les-bons-terrassa/26411","2023-11-09 17:03:35.336233",0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"220.000 €","28 m2",1,"Immobiliària Zona Habitable",26395,"venda","encamp","/venda/atic-1-habitacio-1-bany-encamp/26395","2023-11-09 17:03:36.310056",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"275.000 €","80 m2",2,"Immodern",20827,"venda","encamp","/venda/pis-2-habitacions-1-bany-encamp-parking/20827","2023-11-09 17:03:37.040141",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"395.000 €","103 m2",3,"Immodern",22151,"venda","encamp","/venda/pis-3-habitacions-2-banys-encamp/22151","2023-11-09 17:03:37.632617",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1.250.000 €","233 m2",3,"Immodern",20821,"venda","encamp","/venda/pis-3-habitacions-3-banys-encamp/20821","2023-11-09 17:03:37.663495",1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"337.920 €","72 m2",2,"Immodern",22400,"venda","encamp","/venda/pis-2-habitacions-1-bany-encamp-parking/22400","2023-11-09 17:03:38.661980",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"168.370 €","54 m2",1,"Immodern",22386,"venda","encamp","/venda/pis-1-habitacio-1-bany-encamp-parking/22386","2023-11-09 17:03:38.760577",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"296.000 €","72 m2",2,"Immodern",20945,"venda","encamp","/venda/pis-2-habitacions-1-bany-encamp/20945","2023-11-09 17:03:39.756739",1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"250.000 €","77 m2",2,"Monky Houses",21703,"venda","encamp","/venda/pis-2-habitacions-1-bany-encamp/21703","2023-11-09 17:03:39.817509",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"275.000 €","56 m2",2,"Eurofinques",26370,"venda","encamp","/venda/pis-2-habitacions-1-bany-encamp/26370","2023-11-09 17:03:41.044647",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1.250.000 €","240 m2",3,"Immobiliària Galí",14075,"venda","encamp","/venda/pis-3-habitacions-2-banys-encamp-terrassa/14075","2023-11-09 17:03:40.904511",1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1.190.000 €","240 m2",3,"Immobiliària Galí",14074,"venda","encamp","/venda/pis-3-habitacions-2-banys-encamp-terrassa/14074","2023-11-09 17:03:43.146535",1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"375.000 €","95 m2",3,"7 Claus Immobiliària",26329,"venda","encamp","/venda/pis-3-habitacions-2-banys-encamp-terrassa/26329","2023-11-09 17:03:43.307631",1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"715.000 €","115 m2",3,"Immobiliària KSA",26286,"venda","encamp","/venda/pis-3-habitacions-2-banys-encamp-terrassa-parking/26286","2023-11-09 17:03:43.752312",1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
"450.000 €","82 m2",3,"Monky Houses",26266,"venda","encamp","/venda/pis-3-habitacions-2-banys-el-pas-de-la-casa/26266","2023-11-09 17:03:46.147034",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"800.000 €","130 m2",3,"Immodern",25679,"venda","encamp","/venda/atic-3-habitacions-2-banys-encamp/25679","2023-11-09 17:03:46.217364",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"190.000 €","0 m2",2,"Nou Aire Immobiliària",26206,"venda","encamp","/venda/pis-2-habitacions-1-bany-encamp/26206","2023-11-09 17:03:46.643303",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"280.000 €","61 m2",2,"Promocions Norma S.L.",23808,"venda","encamp","/venda/pis-2-habitacions-1-bany-encamp/23808","2023-11-09 17:03:46.583188",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"360.000 €","104 m2",3,"Promocions Norma S.L.",22342,"venda","encamp","/venda/pis-3-habitacions-2-banys-encamp/22342","2023-11-09 17:03:47.965108",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"294.000 €","66 m2",2,"Immobiliària Reig",26154,"venda","encamp","/venda/pis-2-habitacions-1-bany-encamp-parking/26154","2023-11-09 17:03:47.174080",1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"320.000 €","90 m2",3,"Perfect Home Serveis Immobiliaris",26123,"venda","encamp","/venda/pis-3-habitacions-2-banys-encamp/26123","2023-11-09 17:03:49.620318",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"205.000 €","58 m2",2,"Perfect Home Serveis Immobiliaris",26124,"venda","encamp","/venda/pis-2-habitacions-1-bany-encamp/26124","2023-11-09 17:03:49.820643",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"250.000 €","60 m2",2,"Immobiliària KSA",26118,"venda","encamp","/venda/pis-2-habitacions-1-bany-encamp-terrassa-parking/26118","2023-11-09 17:03:50.558658",1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"685.000 €","270 m2",5,"Immobiliària Galí",19336,"venda","encamp","/venda/pis-5-habitacions-5-banys-encamp/19336","2023-11-09 17:03:50.971771",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"290.000 €","70 m2",2,"ABM Serveis Immobiliàris",24884,"venda","encamp","/venda/pis-2-habitacions-2-banys-encamp-terrassa-parking/24884","2023-11-09 17:03:51.119660",1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"300.000 €","75 m2",2,"IMMO 1",26044,"venda","encamp","/venda/pis-2-habitacions-2-banys-encamp/26044","2023-11-09 17:03:50.447756",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"386.000 €","95 m2",4,"IMMO 1",26041,"venda","encamp","/venda/pis-4-habitacions-2-banys-encamp/26041","2023-11-09 17:03:52.121323",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"320.000 €","90 m2",3,"Eurofinques",26035,"venda","encamp","/venda/pis-3-habitacions-2-banys-encamp/26035","2023-11-09 17:03:51.719164",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"320.000 €","90 m2",3,"IMMO 1",26011,"venda","encamp","/venda/pis-3-habitacions-2-banys-encamp/26011","2023-11-09 17:03:51.829507",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"275.000 €","60 m2",2,"IG Serveis Immobiliaris",25972,"venda","encamp","/venda/atic-2-habitacions-1-bany-encamp/25972","2023-11-09 17:03:52.182513",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"379.000 €","103 m2",3,"Perfect Home Serveis Immobiliaris",25961,"venda","encamp","/venda/pis-3-habitacions-2-banys-encamp-terrassa/25961","2023-11-09 17:03:52.392110",1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"300.000 €","75 m2",2,"7 Claus Immobiliària",25953,"venda","encamp","/venda/pis-2-habitacions-2-banys-encamp/25953","2023-11-09 17:03:53.194558",1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"275.000 €","61 m2",2,"Immobiliària Zona Habitable",25797,"venda","encamp","/venda/pis-2-habitacions-1-bany-encamp/25797","2023-11-09 17:03:54.188710",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"275.000 €","60 m2",2,"Immobiliària Xamari",25799,"venda","encamp","/venda/atic-2-habitacions-1-bany-encamp/25799","2023-11-09 17:03:54.874610",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"275.000 €","61 m2",2,"Eurofinques",25852,"venda","encamp","/venda/pis-2-habitacions-1-bany-encamp/25852","2023-11-09 17:03:55.354413",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2.525.000 €","500 m2",6,"Immobiliària Galí",24883,"venda","encamp","/venda/xalet-6-habitacions-3-banys-encamp-terrassa-parking/24883","2023-11-09 17:03:55.484803",1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"225.000 €","68 m2",3,"Becier Immobiliària",25722,"venda","encamp","/venda/pis-3-habitacions-1-bany-encamp-parking/25722","2023-11-09 17:03:56.220599",1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"225.000 €","65 m2",2,"Becier Immobiliària",25721,"venda","encamp","/venda/pis-2-habitacions-1-bany-encamp-terrassa-parking/25721","2023-11-09 17:03:55.928947",1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"499.000 €","130 m2",3,"Monky Houses",25076,"venda","encamp","/venda/pis-3-habitacions-2-banys-encamp/25076","2023-11-09 17:03:56.629572",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"378.000 €","103 m2",3,"Eurofinques",25850,"venda","encamp","/venda/pis-3-habitacions-2-banys-encamp/25850","2023-11-09 17:03:56.680639",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Consultar","144 m2",3,"Becier Immobiliària",24571,"venda","encamp","/venda/pis-3-habitacions-2-banys-encamp-terrassa-parking/24571","2023-11-09 17:03:57.490331",1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
